cantidad, Burbuja, Burbuja Mejorada, Burbuja Bidireccional, Selección, Inserción, QuickSort, MergeSort, Arbol Binario
5000,2.097653388977051,2.0671465396881104,1.7434022426605225,0.637380838394165,1.512157917022705,0.011107683181762695,0.022650957107543945,0.013825416564941406
5000,2.1483800411224365,2.0998480319976807,1.748340129852295,0.6265032291412354,1.4927661418914795,0.010645866394042969,0.02263641357421875,0.014442205429077148
5000,2.0841660499572754,2.064060926437378,1.7440271377563477,0.6199560165405273,1.5488972663879395,0.010764837265014648,0.02252483367919922,0.014668464660644531
5000,2.213972330093384,2.0660040378570557,1.6984198093414307,0.6249170303344727,1.5002343654632568,0.010802745819091797,0.023839473724365234,0.0171966552734375
5000,2.125887393951416,2.193201780319214,1.8545780181884766,0.642510175704956,1.526885747909546,0.01143193244934082,0.023700237274169922,0.016812562942504883
5000,2.2438604831695557,2.19217848777771,1.8088624477386475,0.6405539512634277,1.5127594470977783,0.01108694076538086,0.02280735969543457,0.014545679092407227
5000,2.2120001316070557,2.5427498817443848,1.7990376949310303,0.6648342609405518,1.4893033504486084,0.01220560073852539,0.023134231567382812,0.01526641845703125
5000,2.2160394191741943,2.1289055347442627,1.7137854099273682,0.6179518699645996,1.470550537109375,0.011133432388305664,0.0225827693939209,0.014290571212768555
6000,3.3135030269622803,2.987982749938965,2.5683634281158447,1.1840009689331055,2.66361665725708,0.01676344871520996,0.03233075141906738,0.018939495086669922
6000,3.0131077766418457,2.9608259201049805,2.6325433254241943,0.89882493019104,2.185593366622925,0.013065099716186523,0.027785062789916992,0.017611265182495117
6000,2.926199436187744,2.9210619926452637,2.4779157638549805,0.8994097709655762,2.1597514152526855,0.012876033782958984,0.027851343154907227,0.01853632926940918
6000,2.922800064086914,2.9236083030700684,2.470625877380371,0.889955997467041,2.15572452545166,0.013138294219970703,0.028033971786499023,0.0178372859954834
6000,2.957671642303467,3.1388864517211914,2.5107381343841553,0.8896183967590332,2.213364839553833,0.012988090515136719,0.02846384048461914,0.020895004272460938
6000,2.938070058822632,2.9342141151428223,2.4749491214752197,0.9057109355926514,2.163137435913086,0.013030052185058594,0.02771306037902832,0.020322799682617188
6000,2.931743621826172,2.9983959197998047,2.522390365600586,0.8926444053649902,2.3213329315185547,0.013143777847290039,0.027799129486083984,0.018671751022338867
6000,2.9414234161376953,2.918657064437866,2.4735634326934814,0.9009594917297363,2.1972923278808594,0.013179540634155273,0.027805089950561523,0.017432451248168945
6000,2.9571943283081055,2.950914144515991,2.50498366355896,0.8940300941467285,2.164583444595337,0.012941598892211914,0.028467655181884766,0.018695592880249023
6000,2.94161057472229,2.9261810779571533,2.4978461265563965,0.8927700519561768,2.1462199687957764,0.013160228729248047,0.027860641479492188,0.01831793785095215
7000,4.000472068786621,4.075747966766357,3.4004647731781006,1.2233421802520752,2.928618907928467,0.01569962501525879,0.03472328186035156,0.022053003311157227
7000,4.050198316574097,3.954068899154663,3.3658387660980225,1.2059590816497803,2.9253880977630615,0.015386343002319336,0.03385806083679199,0.0213773250579834
7000,3.936434030532837,3.9468154907226562,3.3429572582244873,1.2122693061828613,2.9143662452697754,0.015913009643554688,0.03363633155822754,0.022914409637451172
7000,3.9423182010650635,4.005390167236328,3.6230976581573486,1.3900647163391113,3.088409900665283,0.01673293113708496,0.035707950592041016,0.02525925636291504
7000,4.5964226722717285,3.98703932762146,3.387092351913452,1.2177963256835938,2.984839677810669,0.015211105346679688,0.033525943756103516,0.021458864212036133
7000,4.020939588546753,4.038506507873535,3.4191737174987793,1.2572646141052246,2.974360227584839,0.015376091003417969,0.03363466262817383,0.02218317985534668
7000,4.021608352661133,4.147123336791992,3.3922712802886963,1.2413511276245117,2.94622802734375,0.015764474868774414,0.033867597579956055,0.024074316024780273
7000,4.369331359863281,4.046915292739868,3.515331983566284,1.2242026329040527,3.0345687866210938,0.015205860137939453,0.03471851348876953,0.02188396453857422
7000,4.090989828109741,4.603651523590088,3.4498183727264404,1.211998701095581,3.12139630317688,0.016473054885864258,0.03410172462463379,0.022783994674682617
7000,4.083202838897705,4.103766441345215,3.4437265396118164,1.2242300510406494,2.9650816917419434,0.01542520523071289,0.034148454666137695,0.020810604095458984
8000,5.249957084655762,5.301599979400635,4.412919044494629,1.590144157409668,3.834972620010376,0.01948237419128418,0.03998422622680664,0.02430868148803711
8000,5.259467363357544,5.306426286697388,4.381894826889038,1.5790164470672607,3.8528013229370117,0.017675161361694336,0.040410518646240234,0.02462029457092285
8000,5.196267127990723,5.3164520263671875,4.384383201599121,1.5900580883026123,3.8977091312408447,0.018871068954467773,0.040712594985961914,0.024269580841064453
8000,5.277082681655884,5.359814405441284,4.510279655456543,1.619664192199707,3.9830641746520996,0.018636703491210938,0.04320383071899414,0.025137901306152344
8000,5.737830638885498,5.348928213119507,4.506046772003174,1.605909824371338,3.8466687202453613,0.024256229400634766,0.03994417190551758,0.02403092384338379
8000,5.230430603027344,5.282740116119385,4.399276494979858,1.5906949043273926,3.797311544418335,0.018289804458618164,0.040155887603759766,0.023421287536621094
8000,5.185406684875488,5.351171493530273,4.423622131347656,1.6066434383392334,3.7968342304229736,0.01836371421813965,0.04034852981567383,0.02501535415649414
8000,5.263584852218628,5.325467586517334,4.481355905532837,1.5993471145629883,3.845280170440674,0.018293380737304688,0.040024518966674805,0.02409982681274414
8000,5.245673179626465,5.319973707199097,4.465601444244385,1.5929620265960693,3.8214266300201416,0.018607139587402344,0.04754042625427246,0.0251617431640625
8000,5.75598406791687,5.5941174030303955,4.793301343917847,1.5811207294464111,3.8285481929779053,0.018082857131958008,0.04030179977416992,0.025409221649169922
9000,6.7969276905059814,6.688275337219238,5.531326770782471,2.0231921672821045,4.819876432418823,0.020876407623291016,0.04644608497619629,0.02989792823791504
9000,6.617245435714722,6.701815128326416,6.080909490585327,2.323647975921631,4.920223712921143,0.020722150802612305,0.04716086387634277,0.027865171432495117
9000,6.707013845443726,6.714050054550171,5.610000371932983,2.0010383129119873,4.797518014907837,0.02099013328552246,0.04671216011047363,0.027575969696044922
9000,6.618310928344727,6.810016870498657,5.677774906158447,2.0287599563598633,4.880194425582886,0.020412683486938477,0.04689192771911621,0.03287243843078613
9000,6.533332109451294,6.647021770477295,5.525017976760864,2.0037763118743896,4.73263144493103,0.02080702781677246,0.04659008979797363,0.03137660026550293
9000,6.646422624588013,6.742083549499512,5.642900705337524,2.009890556335449,4.945245027542114,0.02193427085876465,0.049108028411865234,0.026952743530273438
9000,7.036581039428711,7.06769585609436,5.955080986022949,2.008579730987549,4.86407995223999,0.02086949348449707,0.046672821044921875,0.0297696590423584
9000,6.592834949493408,6.706064462661743,5.550780534744263,2.029350757598877,4.807016849517822,0.023128271102905273,0.04670834541320801,0.026470422744750977
9000,6.642532110214233,6.731770753860474,5.6549577713012695,2.0375380516052246,4.994603395462036,0.02126789093017578,0.04648709297180176,0.03428387641906738
9000,6.585792303085327,6.688936710357666,6.061502933502197,2.002922773361206,4.87939453125,0.021230459213256836,0.04683685302734375,0.03197288513183594
10000,8.161625623703003,8.286545753479004,6.934504270553589,2.4740183353424072,5.995248794555664,0.023336172103881836,0.05335068702697754,0.03252816200256348
10000,7.977142572402954,8.183019161224365,6.835533142089844,2.4740703105926514,5.995954513549805,0.02295684814453125,0.0534207820892334,0.030477523803710938
10000,8.032597780227661,8.133273839950562,6.850867986679077,2.477490186691284,6.018299102783203,0.02301955223083496,0.05278182029724121,0.03139925003051758
10000,8.332627534866333,8.312139987945557,6.98352837562561,2.473827600479126,5.990665435791016,0.0236053466796875,0.05324292182922363,0.03181576728820801
10000,8.123904466629028,8.09618067741394,6.793314695358276,2.4733245372772217,5.9533469676971436,0.02364635467529297,0.05257058143615723,0.0317692756652832
10000,8.020065784454346,8.074248313903809,6.896657705307007,2.469996213912964,5.896195650100708,0.02316880226135254,0.052721500396728516,0.031050443649291992
10000,8.356053829193115,8.387814998626709,6.9347984790802,2.5411288738250732,5.991650581359863,0.023227214813232422,0.052335500717163086,0.03360795974731445
10000,8.13418197631836,8.16387152671814,6.931980609893799,2.633516788482666,6.035419464111328,0.024509906768798828,0.052634239196777344,0.031209230422973633
10000,8.17048454284668,8.227442741394043,6.8583903312683105,2.513676404953003,5.971652507781982,0.022844552993774414,0.052248239517211914,0.03150177001953125
10000,8.150720119476318,9.077455043792725,6.819953203201294,2.484044313430786,5.922480344772339,0.022789478302001953,0.05285382270812988,0.030819177627563477
